id,x,y
PPN745143385_PHYS_0040,0.5763581374278836,0.4187694985221498
PPN745143385_PHYS_0041,0.657944911188624,0.19253723354313784
PPN745143385_PHYS_0042,-0.030962777309976566,0.21354542897609288
PPN745143385_PHYS_0043,0.6488698524533445,0.1374067195746902
PPN745143385_PHYS_0044,0.3994080802274628,0.5941774298578943
PPN745143385_PHYS_0045,0.4122049679527073,0.5802590203512241
PPN745143385_PHYS_0046,0.6581696520035515,0.29180743924561947
PPN745143385_PHYS_0047,0.5581527595505992,0.2743939808904662
PPN745143385_PHYS_0048,0.573072561820737,0.29565744763027274
PPN745143385_PHYS_0049,0.5823931366071498,0.3419721415634956
PPN745143385_PHYS_0050,0.6738159788795164,0.3257479931689589
PPN745143385_PHYS_0051,0.5215484759942851,0.2391514919996983
PPN745143385_PHYS_0052,0.5130639732700466,0.3412836523328814
PPN745143385_PHYS_0053,0.4884710809038613,0.3701817219315178
PPN745143385_PHYS_0054,0.507331919812092,0.23631545446578098
PPN745143385_PHYS_0055,0.4747631861087095,0.27162041321032077
PPN745143385_PHYS_0056,0.6713229939804933,0.4232722721221293
PPN745143385_PHYS_0057,0.6908724449750263,0.8215925619447689
PPN745143385_PHYS_0058,0.6632103578668961,0.049017031762468216
PPN745143385_PHYS_0059,0.6785819176528466,0.14932120552657946
PPN745143385_PHYS_0060,0.616671910500944,0.10164173434410355
PPN745143385_PHYS_0061,0.6592514955449721,0.12612141862454104
PPN745143385_PHYS_0062,0.9359682093275227,0.30404717720528307
PPN745143385_PHYS_0063,0.09915194709077076,0.3357687080697417
PPN745143385_PHYS_0064,0.7976856535296618,0.10897472868661144
PPN745143385_PHYS_0065,0.06964015297302752,0.19741164894298413
PPN745143385_PHYS_0066,0.6962792579339904,0.0460630713521491
PPN745143385_PHYS_0067,0.663691218833573,0.11327575950865672
PPN745143385_PHYS_0068,0.6241352567819286,0.07870076499339307
PPN745143385_PHYS_0069,0.690727554672011,0.13552856644063996
PPN745143385_PHYS_0070,0.44111208720518885,0.3933024417441043
PPN745143385_PHYS_0071,0.6984337227909507,0.10045401253238424
PPN745143385_PHYS_0072,0.6398156888112261,0.06822212607177201
PPN745143385_PHYS_0073,0.7164538859091554,0.12319401534963789
PPN745143385_PHYS_0074,0.1087522395151553,0.18176577858925455
PPN745143385_PHYS_0075,0.674534385219116,0.06590322788787474
PPN745143385_PHYS_0076,0.6465062217412987,0.0848571143105153
PPN745143385_PHYS_0077,0.6586954967484712,0.15231297164679564
PPN745143385_PHYS_0078,0.6736993132337474,0.10121290911505137
PPN745143385_PHYS_0079,0.39556559747283765,0.3539856974431532
PPN745143385_PHYS_0080,0.4351880662945785,0.25280098758472097
PPN745143385_PHYS_0081,0.44823012885864205,0.35304326393159063
PPN745143385_PHYS_0082,0.8002989808370744,0.06794858875903664
PPN745143385_PHYS_0083,0.060555475753819,0.3230841237107095
PPN745143385_PHYS_0084,0.8094228912151333,0.08256912780908246
PPN745143385_PHYS_0085,0.8197314294169645,0.05927677785311096
PPN745143385_PHYS_0086,0.9044916870933148,0.14269915271840472
PPN745143385_PHYS_0087,0.09940487483315487,0.3963327109713235
PPN745143385_PHYS_0088,0.7030757712087493,0.3292634786253471
PPN745143385_PHYS_0089,0.42142243750548414,0.25762764732542615
PPN745143385_PHYS_0090,0.6879629863355554,0.08529288671594279
PPN745143385_PHYS_0091,0.7716878572141932,0.049264794207690386
PPN745143385_PHYS_0092,0.4093988710689395,0.5000237533538663
PPN745143385_PHYS_0093,0.6643154482361342,0.0850896198811284
PPN745143385_PHYS_0094,0.05538970641864187,0.4348404695039428
PPN745143385_PHYS_0095,0.8401060474056488,0.08103238389244752
PPN745143385_PHYS_0096,0.7119954860298309,0.03988061648435392
PPN745143385_PHYS_0097,0.6375543744491562,0.15847071727422693
PPN745143385_PHYS_0098,0.6841306533113823,0.3857839392292806
PPN745143385_PHYS_0099,0.38268373836752234,0.4645160663813432
PPN745143385_PHYS_0100,0.4243897882692558,0.4495625813347262
PPN745143385_PHYS_0101,0.6314454193763193,0.11071153768087995
PPN745143385_PHYS_0102,0.6310107524156833,0.31133386601166274
PPN745143385_PHYS_0103,0.08128714847657154,0.43331932342533314
PPN745143385_PHYS_0104,0.0589711260393843,0.12861427973116493
PPN745143385_PHYS_0105,0.5080826137807584,0.2902268212480085
PPN745143385_PHYS_0106,0.4523032026119365,0.32375076221579924
PPN745143385_PHYS_0107,-0.08695223868670635,0.43518395785518066
PPN745143385_PHYS_0108,0.6237203959213066,0.2288871540839941
PPN745143385_PHYS_0109,0.6138307367118117,0.21852004233850747
PPN745143385_PHYS_0110,0.9301882024047199,0.29352534853452883
PPN745143385_PHYS_0111,0.34508361107423496,0.4377741543757677
PPN745143385_PHYS_0112,0.8410601245258499,0.09831973945663408
PPN745143385_PHYS_0113,0.8620417344954397,0.09207967788321993
PPN745143385_PHYS_0114,0.6966035598606984,0.06622542007634023
PPN745143385_PHYS_0115,0.7158167188106599,0.09697468770456026
PPN745143385_PHYS_0116,0.6826781045910417,0.03724229172479199
PPN745143385_PHYS_0117,-0.011588130829562301,0.444288901545457
PPN745143385_PHYS_0118,0.8466100535318928,0.11536182404853612
PPN745143385_PHYS_0119,0.7302691114618339,0.10134820668262087
PPN745143385_PHYS_0120,0.06869384050516565,0.2364550545143329
PPN745143385_PHYS_0121,0.6961930362909544,0.11987343553691616
PPN745143385_PHYS_0122,0.7155103552281701,0.06724597159641602
PPN745143385_PHYS_0123,0.5467590901609657,0.20457247774046702
PPN745143385_PHYS_0124,0.8112993325796412,0.11957866305658757
PPN745143385_PHYS_0125,0.7396682594783502,0.08847611642754945
PPN745143385_PHYS_0126,0.8139159471757975,0.13529347289564747
PPN745143385_PHYS_0127,0.7537918865012534,0.08884270283175319
PPN745143385_PHYS_0128,0.8226562401026294,0.10471855261571204
PPN745143385_PHYS_0129,0.7558521026041691,0.06155999766994619
PPN745143385_PHYS_0130,0.8349343924096414,0.13175590103594226
PPN745143385_PHYS_0131,0.09849693148131618,0.19453357344929098
PPN745143385_PHYS_0132,0.6442052302256306,0.04997295403275975
PPN745143385_PHYS_0133,1.1055708870393497,0.17594422022332554
PPN745143385_PHYS_0134,1.1030606086978632,0.19739482560996194
PPN745143385_PHYS_0135,1.12845619954273,0.24105888786465055
PPN745143385_PHYS_0136,1.1488761079221075,0.4304832898300147
PPN745143385_PHYS_0137,0.8441089450881468,0.9392385062055041
PPN745158323_PHYS_0001,0.3280466261790508,0.528615712032089
PPN745158323_PHYS_0002,1.2253462027077944,0.31650764945011883
PPN745158323_PHYS_0003,1.2406930795974938,0.2959759874648882
PPN745158323_PHYS_0004,1.1980865673166763,0.18227820201858028
PPN745158323_PHYS_0005,1.1807939981677953,0.20339590226526807
PPN745158323_PHYS_0006,0.1812567337914149,0.49834698562395896
PPN745158323_PHYS_0007,0.6688856959280056,0.903806023257259
PPN745158323_PHYS_0008,0.34036478587212465,0.6799920027505112
PPN745158323_PHYS_0009,0.04923824838503872,0.9704515721567968
PPN745158323_PHYS_0010,0.30376526104088336,0.6717030726562804
PPN745158323_PHYS_0011,0.10042155777969097,0.671472656982162
PPN745158323_PHYS_0012,0.504712636850405,0.9233849300281409
PPN745158323_PHYS_0013,0.1652764216589481,0.6430503103532589
PPN745158323_PHYS_0014,0.5565746111522176,1.0244492684280606
PPN745158323_PHYS_0015,0.18056929455427603,0.6855898248744087
PPN745158323_PHYS_0016,0.6549250270128524,0.9729554560091362
PPN745158323_PHYS_0017,0.14561301685975564,0.6564235901336225
PPN745158323_PHYS_0018,0.33797220365443675,0.7204621375932347
PPN745158323_PHYS_0019,0.16409543123518497,0.6777345257635776
PPN745158323_PHYS_0020,0.3210034649319658,0.7190242090269825
PPN745158323_PHYS_0021,0.1401155882339613,0.8183715374047067
PPN745158323_PHYS_0022,0.48759421065975134,0.924199734405672
PPN745158323_PHYS_0023,0.14571025698928197,0.6771886029534759
PPN745158323_PHYS_0024,0.574736926007241,1.006726540646529
PPN745158323_PHYS_0025,-0.03855785028276604,0.5829266243592
PPN745158323_PHYS_0026,0.5208420469599946,1.1036062358408736
PPN745158323_PHYS_0027,0.018796940780590538,0.6929454611949347
PPN745158323_PHYS_0028,0.4697710118348056,0.9381843360893712
PPN745158323_PHYS_0029,0.12097631863450027,0.8330862614701541
PPN745158323_PHYS_0030,0.3406541197078558,0.7347720860064479
PPN745158323_PHYS_0031,0.10197371957474427,0.727154853186213
PPN745158323_PHYS_0032,0.47084529197666025,0.9187920784993364
PPN745158323_PHYS_0033,0.0920763986771144,0.862572759787964
PPN745158323_PHYS_0034,0.2980945646426877,1.128671845117618
PPN745158323_PHYS_0035,0.2601758918620774,0.9245621302912493
PPN745158323_PHYS_0036,0.42034257142707354,0.9637122153297116
PPN745158323_PHYS_0037,0.12486649929788109,0.6412318746715273
PPN745158323_PHYS_0038,0.5557004964623773,1.0414762269637945
PPN745158323_PHYS_0039,0.14114569704910657,0.86614671313094
PPN745158323_PHYS_0040,0.5518967245463002,1.118886498127913
PPN745158323_PHYS_0041,0.10282674102503503,0.8204528201179637
PPN745158323_PHYS_0042,0.3331623731221368,0.7491859302047769
PPN745158323_PHYS_0043,0.17938716661256898,0.7080336799193031
PPN745158323_PHYS_0044,0.5795049913964498,1.0297615753441582
PPN745158323_PHYS_0045,0.20751628919725995,0.8313488919599337
PPN745158323_PHYS_0046,0.5343769332248505,1.133865875749639
PPN745158323_PHYS_0047,0.1155344361408639,0.873983822029628
PPN745158323_PHYS_0048,-0.023857064978236364,0.8298044015189224
PPN745158323_PHYS_0049,0.27668632281531935,0.914802559158987
PPN745158323_PHYS_0050,0.5946829676337009,1.0657869205381314
PPN745158323_PHYS_0051,0.13997406621099925,0.6321180920516384
PPN745158323_PHYS_0052,0.4767929805705368,1.1134400904156925
PPN745158323_PHYS_0053,0.4012194403465584,0.6992669247838653
PPN745158323_PHYS_0054,0.4152502445766322,0.7234102079368581
PPN745158323_PHYS_0055,0.13010347144536835,0.5129518955381166
PPN745158323_PHYS_0056,-0.011514112338713826,0.8574625844985486
PPN745158323_PHYS_0057,0.11346898146449778,0.8537686894649887
PPN745158323_PHYS_0058,0.489756732720542,1.180363229711674
PPN745158323_PHYS_0059,0.1544942558741186,1.0040120915428252
PPN745158323_PHYS_0060,0.35018002685707095,1.187136062825293
PPN745158323_PHYS_0061,0.06596006992797124,0.7851109957699488
PPN745158323_PHYS_0062,0.3782831704836607,1.1158755636002304
PPN745158323_PHYS_0063,0.09624751568728133,0.8439475212608903
PPN745158323_PHYS_0064,0.4781395195176512,0.9649189151991928
PPN745158323_PHYS_0065,0.32086886593868535,0.9286016879298057
PPN745158323_PHYS_0066,0.5820522426907138,0.8304528383888129
PPN745158323_PHYS_0067,0.5963548020703086,0.8234594800175326
PPN745158323_PHYS_0068,0.5655090412846675,0.8321531598061064
PPN745158323_PHYS_0069,0.08541422779058686,0.8776002446608574
PPN745158323_PHYS_0070,0.38882226126716907,0.8487564523423605
PPN745158323_PHYS_0071,0.06500629480377686,0.8263065809208697
PPN745158323_PHYS_0072,0.2690298792468177,1.0409745659632776
PPN745158323_PHYS_0073,0.12238860720544172,0.911417257155814
PPN745158323_PHYS_0074,0.3858355254597505,0.9621649809336077
PPN745158323_PHYS_0075,0.07633702619881556,0.8364351131508503
PPN745158323_PHYS_0076,0.23626644812817266,1.0855643094579914
PPN745158323_PHYS_0077,0.1989953630251372,1.039748802409345
PPN745158323_PHYS_0078,0.21798001890914892,1.0740915266623756
PPN745158323_PHYS_0079,0.14653808290752085,1.0230789428457228
PPN745158323_PHYS_0080,0.2579340979043979,1.1547823569678692
PPN745158323_PHYS_0081,0.2029960808916762,1.0577650696494798
PPN745158323_PHYS_0082,0.4297744442517622,0.8779029361014422
PPN745158323_PHYS_0083,0.37469254310956124,0.880952161507368
PPN745158323_PHYS_0084,0.4468784623050028,0.8804155504723514
PPN745158323_PHYS_0085,0.390163288757728,0.8799218070885491
PPN745158323_PHYS_0086,0.3606432253888193,0.8696944018508116
PPN745158323_PHYS_0087,0.18799958062800395,0.5508159569710549
PPN745158323_PHYS_0088,1.1733797074168195,0.23572330778237413
PPN745158323_PHYS_0089,0.0895506293340374,0.6221952587381271
PPN745158323_PHYS_0090,0.5768786830111367,1.1481236569414763
PPN745158323_PHYS_0091,0.014744393967100634,0.6321231459445825
PPN745158323_PHYS_0092,0.5084034923973135,1.0725748857113782
PPN745158323_PHYS_0093,0.116083169367238,0.7547305125292525
PPN745158323_PHYS_0094,0.5391098365023277,1.152727002853258
PPN745158323_PHYS_0095,0.2654524711355447,0.6352973187515601
PPN745158323_PHYS_0096,0.5937399694730607,1.1456494382636906
PPN745158323_PHYS_0097,0.12265569356091728,0.6681546639045153
PPN745158323_PHYS_0098,0.48952138920005295,1.0662147109170446
PPN745158323_PHYS_0099,0.12312439657285983,0.6986704835021598
PPN745158323_PHYS_0100,0.49950887807379357,1.1018856527978507
PPN745158323_PHYS_0101,0.020235345687325736,0.6572883008379482
PPN745158323_PHYS_0102,0.5725329184768584,1.122651135518433
PPN745158323_PHYS_0103,0.11471853374050507,0.6857852090031247
PPN745158323_PHYS_0104,0.4519148732943622,1.1006736598968623
PPN745158323_PHYS_0105,0.12875563599406703,0.7301256147404437
PPN745158323_PHYS_0106,0.586818660173842,1.1128114066937111
PPN745158323_PHYS_0107,0.09669280273511249,0.7074073568828735
PPN745158323_PHYS_0108,0.466456409803597,1.127484583739697
PPN745158323_PHYS_0109,0.06682504370388143,0.7640286266774637
PPN745158323_PHYS_0110,0.3938313425927685,1.1547992052449627
PPN745158323_PHYS_0111,0.08126998461263574,0.7081402433870246
PPN745158323_PHYS_0112,0.3715090259686489,1.152545961787457
PPN745158323_PHYS_0113,0.0749093872643563,0.9009873746160962
PPN745158323_PHYS_0114,0.49403550657541623,1.147459988808135
PPN745158323_PHYS_0115,0.07948142430561835,0.6565197869395133
PPN745158323_PHYS_0116,0.37916577735541473,1.1371816061739592
PPN745158323_PHYS_0117,0.0388109265896695,0.7491332488555547
PPN745158323_PHYS_0118,0.42254515663341113,1.2009951748840995
PPN745158323_PHYS_0119,0.043773973813153615,0.6595581941032321
PPN745158323_PHYS_0120,0.3957945738973365,1.1257622697705443
PPN745158323_PHYS_0121,-0.023262559612239924,0.6343143868475549
PPN745158323_PHYS_0122,0.49600954884670495,1.128873700335682
PPN745158323_PHYS_0123,0.19265417208258157,1.0237300046925615
PPN745158323_PHYS_0124,0.4702907536649779,1.0954650436001814
PPN745158323_PHYS_0125,0.07974585512137178,0.6756448785957275
PPN745158323_PHYS_0126,0.28445661903216185,1.0564194260045163
PPN745158323_PHYS_0127,0.09754111085001824,0.912944071503034
PPN745158323_PHYS_0128,0.2723464998096781,1.1651016006844421
PPN745158323_PHYS_0129,0.16743841986000674,1.0263015051737574
PPN745158323_PHYS_0130,0.47078907446450285,1.1946443808710474
PPN745158323_PHYS_0131,0.04714802420446032,0.7694330379504484
PPN745158323_PHYS_0132,0.2664467822126842,1.060633297455609
PPN745158323_PHYS_0133,0.08356948806748206,0.6388456785850223
PPN745158323_PHYS_0134,0.5155932929825227,1.055096371438387
PPN745158323_PHYS_0135,0.08567960606507032,0.736719367334754
PPN745158323_PHYS_0136,0.5143131295807842,1.154639439607774
PPN745158323_PHYS_0137,0.06973108156110869,0.700597996118983
PPN745158323_PHYS_0138,0.5970130998220886,1.046778149224902
PPN745158323_PHYS_0139,0.12193977531641195,0.7146541218206252
PPN745158323_PHYS_0140,0.5136046050605211,1.1715602684398003
PPN745158323_PHYS_0141,-0.057326532300763934,0.5890595944943726
PPN745158323_PHYS_0142,0.6275574578649696,1.0580297112042918
PPN745158323_PHYS_0143,0.17225952857696256,0.5566031481956292
PPN745158323_PHYS_0144,1.183763741401937,0.2491034909310831
PPN745158323_PHYS_0145,0.09109398506610764,0.891761727141214
PPN745158323_PHYS_0146,0.4851059603936544,1.0855110962016064
PPN745158323_PHYS_0147,-0.04614171616534555,0.6267164458691855
PPN745158323_PHYS_0148,0.4517004420709616,1.1394168769923687
PPN745158323_PHYS_0149,0.17041232532614561,1.0021459378181157
PPN745158323_PHYS_0150,0.30952114172716433,1.056214264044058
PPN745158323_PHYS_0151,0.06857167893926439,0.5502867149299179
PPN745158323_PHYS_0152,0.433387084358476,1.130743081193864
PPN745158323_PHYS_0153,0.08045268419127852,0.586520978204192
PPN745158323_PHYS_0154,0.3765271762405398,1.095638375024896
PPN745158323_PHYS_0155,0.1949559573088393,0.4909802679135415
PPN745158323_PHYS_0156,1.1922053931820527,0.2663567416647026
PPN745158323_PHYS_0157,0.02047134849601307,0.5566727828160926
PPN745158323_PHYS_0158,0.3582576525370775,1.0674199514410607
PPN745158323_PHYS_0159,0.09421318436795018,0.8039691063557973
PPN745158323_PHYS_0160,0.3712045139755975,0.9760505655692946
PPN745158323_PHYS_0161,0.09510055170248755,0.5500050866704261
PPN745158323_PHYS_0162,0.36482307530091135,1.0832860402800888
PPN745158323_PHYS_0163,0.24164950085674966,0.6594833298203769
PPN745158323_PHYS_0164,0.03882554710746056,0.5195532861360858
PPN745158323_PHYS_0165,0.31483348932455485,0.6017481518499332
PPN745158323_PHYS_0166,0.3255341532272017,0.5667586129510571
PPN745158323_PHYS_0167,0.3129740196741069,0.9124632497294974
PPN745158323_PHYS_0168,-0.1001679628955509,0.6918948262851278
PPN745158323_PHYS_0169,0.05071717465569148,0.6167296638663583
PPN745158323_PHYS_0170,0.16542558529030163,0.5172557389684829
PPN745158323_PHYS_0171,-0.027947599442646444,0.5029800678332323
PPN745158323_PHYS_0172,0.30793880866045187,0.8205636735436498
PPN745158323_PHYS_0173,0.24539067491920435,0.565645131207053
PPN745158323_PHYS_0174,0.36098105473880726,1.1248672134018485
PPN745158323_PHYS_0175,0.23630840715472284,0.7039879063457661
PPN745158323_PHYS_0176,0.3552868473973733,1.0162922625978759
PPN745158323_PHYS_0177,0.0644015847509378,0.6040957256640769
PPN745158323_PHYS_0178,0.2561652250531641,0.765388294738154
PPN745158323_PHYS_0179,0.05790422906404087,0.5690483852272983
PPN745158323_PHYS_0180,0.417137704015218,0.7083046184384151
PPN745158323_PHYS_0181,0.05952947837323488,0.6390968533812404
PPN745158323_PHYS_0182,0.35060287195891743,1.0028503788567305
PPN745158323_PHYS_0183,-0.008744288070460671,0.6167613866494318
PPN745158323_PHYS_0184,0.3357058542094119,1.1972050815635278
PPN745158323_PHYS_0185,0.05785985940927396,0.6705410193791903
PPN745158323_PHYS_0186,0.32611298327696386,1.1353793912988146
PPN745158323_PHYS_0187,0.09363021121905023,0.5995415001718913
PPN745158323_PHYS_0188,0.3713946733746364,1.177999175181768
PPN745158323_PHYS_0189,0.11924159918265374,0.567825060283725
PPN745158323_PHYS_0190,0.38869165981259907,1.184536968612746
PPN745158323_PHYS_0191,0.11255154069447248,0.6155055367469788
PPN745158323_PHYS_0192,-0.04431687893759177,0.7674145383434969
PPN745158323_PHYS_0193,0.14726420171662738,0.5202369614329264
PPN745158323_PHYS_0194,1.168246784369147,0.2595521535345197
PPN745158323_PHYS_0195,-0.022792929514403724,0.545872125977955
PPN745158323_PHYS_0196,0.43675354192135485,1.170927624240597
PPN745158323_PHYS_0197,0.04676946482390343,0.581287935140472
PPN745158323_PHYS_0198,0.43618159094895,1.111695248398109
PPN745158323_PHYS_0199,-0.024298511075719086,0.5649411625046222
PPN745158323_PHYS_0200,0.45736871953367153,1.1841271140459018
PPN745158323_PHYS_0201,0.03681249585937983,0.6847292998566596
PPN745158323_PHYS_0202,0.6703562291756167,1.102095870129666
PPN745158323_PHYS_0203,0.13091833402943817,0.6064426619107302
PPN745158323_PHYS_0204,0.34230283443610887,1.140646784167788
PPN745158323_PHYS_0205,-0.01974106282553288,0.5928338200720099
PPN745158323_PHYS_0206,0.6493284432296859,1.0794497742426168
PPN745158323_PHYS_0207,-0.0018886394088948797,0.5993835861423161
PPN745158323_PHYS_0208,0.5324612129485039,1.0473980197303032
PPN745158323_PHYS_0209,0.020346120432637376,0.5985575954812956
PPN745158323_PHYS_0210,0.6270022165360698,1.106998401867533
PPN745158323_PHYS_0211,-0.0034835724101597537,0.6462647213013412
PPN745158323_PHYS_0212,0.6446995030775431,1.1094245747187836
PPN745158323_PHYS_0213,0.07050708122429875,0.534045012076284
PPN745158323_PHYS_0214,0.6604790377810577,1.0886889434142382
PPN745158323_PHYS_0215,-0.0019089743562370914,0.5228385953541196
PPN745158323_PHYS_0216,0.41272345367176083,1.1652067236026138
PPN745158323_PHYS_0217,0.062114346834263943,0.873868886362346
PPN745158323_PHYS_0218,0.4121464052295474,1.1266313483860644
PPN745158323_PHYS_0219,-0.03090471740813829,0.6110390285418144
PPN745158323_PHYS_0220,0.4173377724181101,1.1842557077552875
PPN745158323_PHYS_0221,0.05669363538015652,0.6914415528113234
PPN745158323_PHYS_0222,0.4612941919828247,1.1679805343165437
PPN745158323_PHYS_0223,0.5727244421129748,0.22726440676387782
PPN745158323_PHYS_0224,-0.006657364365206503,0.5389674651143329
PPN745158323_PHYS_0225,0.5742454434835725,1.0660613016976082
PPN745158323_PHYS_0226,0.21579287892777607,0.9899276863995478
PPN745158323_PHYS_0227,0.5473915845033038,1.0961877048349706
PPN745158323_PHYS_0228,0.020927135081040854,0.6157990465009503
PPN745158323_PHYS_0229,0.42117636897965244,1.1497508186441179
PPN745158323_PHYS_0230,0.17972289228779909,0.9867158159561702
PPN745158323_PHYS_0231,0.44364172327788,1.1541604215987387
PPN745158323_PHYS_0232,0.036983022506467615,0.6373767746846826
PPN745158323_PHYS_0233,0.5915996558971777,1.092839756790813
PPN745158323_PHYS_0234,0.18060238374623333,0.9691533184867569
PPN745158323_PHYS_0235,0.6574600036216752,1.023909997133071
PPN745158323_PHYS_0236,0.12054454384889768,0.8885066504503022
PPN745158323_PHYS_0237,0.6098072151428249,0.9925013915864469
PPN745158323_PHYS_0238,0.19816667007355526,0.585538804151725
PPN745158323_PHYS_0239,0.5229913920206741,1.1217052786682347
PPN745158323_PHYS_0240,0.14540591779766077,0.5860806569088608
PPN745158323_PHYS_0241,0.6158424827547256,1.0368566797027965
PPN745158323_PHYS_0242,0.09760875513710303,0.5738626851542472
PPN745158323_PHYS_0243,0.6363756335652372,1.0266404907742148
PPN745158323_PHYS_0244,0.13050688926866996,0.5801179516551074
PPN745158323_PHYS_0245,0.5268294531710891,1.086580297640808
PPN745158323_PHYS_0246,0.16414376831208927,0.5981870665087108
PPN745158323_PHYS_0247,0.6869661760241702,1.0773438919407787
PPN745158323_PHYS_0248,0.17896539092106395,0.6336850472115252
PPN745158323_PHYS_0249,0.6695936475961355,1.0540358995567918
PPN745158323_PHYS_0250,0.19402805795453168,0.62443363461103
PPN745158323_PHYS_0251,0.6193435094697204,1.087344514954867
PPN745158323_PHYS_0252,0.6474427375726846,1.1333919870724287
PPN745158323_PHYS_0253,0.6742342226270109,1.0689246598971256
PPN745158323_PHYS_0254,0.2528051837648264,0.6247886353933421
PPN745158323_PHYS_0255,0.6356095166745144,1.075062086399058
PPN745158323_PHYS_0256,0.6359549770601962,1.1471808008119024
PPN745158323_PHYS_0257,0.6103095257547653,1.0186297382900953
PPN745158323_PHYS_0258,0.17313977424053828,0.584189104210581
PPN745158323_PHYS_0259,0.6377037127055154,0.9882892409577416
PPN745158323_PHYS_0260,0.15793785694168538,0.616148114973453
PPN745158323_PHYS_0261,0.655749928804328,1.0030637858652338
PPN745158323_PHYS_0262,0.21353635400898477,0.6160498323634533
PPN745158323_PHYS_0263,0.6728953825264464,0.9971707238894914
PPN745158323_PHYS_0264,0.18299981359844034,0.6064224444391837
PPN745158323_PHYS_0265,0.5972976114162537,1.0043245589767564
PPN745158323_PHYS_0266,0.15820632693217968,0.7001271949404584
PPN745158323_PHYS_0267,0.6198558274548875,0.9791432129411526
PPN745158323_PHYS_0268,0.2297770228238675,0.6104666302845925
PPN745158323_PHYS_0269,0.6330120272426997,1.006499693044372
PPN745158323_PHYS_0270,-0.07968401969918701,0.603906662480447
PPN745158323_PHYS_0271,0.544774001539922,1.0755541565400861
PPN745158323_PHYS_0272,0.14628537105744907,0.7133891246747016
PPN745158323_PHYS_0273,0.5654313211683444,1.087418166502894
PPN745158323_PHYS_0274,-0.06237748160906312,0.607033010151286
PPN745158323_PHYS_0275,0.5538252349689237,1.0603266199522043
PPN745158323_PHYS_0276,0.104739963294518,0.6459891876001692
PPN745158323_PHYS_0277,0.6715054269723285,0.9738555030204036
PPN745158323_PHYS_0278,0.1464505682878498,0.5371285140364428
PPN745158323_PHYS_0279,0.2876152927760265,0.6563368946272151
PPN745158323_PHYS_0280,0.24793454593967457,0.83914239152882
PPN745158323_PHYS_0281,0.23949738419018124,0.8264971390699384
PPN745158323_PHYS_0282,1.1893673435803749,0.1922318477399509
PPN745158323_PHYS_0283,1.2335406380815217,0.307227642247275
PPN745158323_PHYS_0284,1.221759274354488,0.3295622955026922
PPN745158323_PHYS_0285,1.1834782169993654,0.3989902728037809
PPN745158323_PHYS_0286,0.8264425567117959,0.9490878126625159
PPN745182844_PHYS_0001,0.4648651584395832,0.881219082997711
PPN745182844_PHYS_0002,0.18939681799634647,0.9506881015096194
PPN745182844_PHYS_0003,0.4010751671766017,1.0140328098868951
